scope_type;scope_value;feature_1;feature_2;correlation;abs_correlation;n_observations;scope_type_label;scope;feature_1_label;feature_2_label
hour;3;temperature_2m;quarter;0,22153449358833144;0,22153449358833144;28126;Hour;Hour | 3;Temperature;Quarter
hour;3;vapour_pressure;month;0,22039940325672688;0,22039940325672688;28126;Hour;Hour | 3;Vapour Pressure;Month
hour;3;humidity_rel;wind_speed;-0,21931086465660446;0,21931086465660446;28126;Hour;Hour | 3;Relative Humidity;Wind Speed
hour;3;vapour_pressure;week_of_year;0,21907172406102357;0,21907172406102357;28126;Hour;Hour | 3;Vapour Pressure;Week of Year
hour;3;hdd;month;-0,21897132397494132;0,21897132397494132;28126;Hour;Hour | 3;Heating Degree Days;Month
hour;3;hdd;week_of_year;-0,21862579263003865;0,21862579263003865;28126;Hour;Hour | 3;Heating Degree Days;Week of Year
hour;3;humidity_rel;consumption_lag_168h;0,2185197152788498;0,2185197152788498;28126;Hour;Hour | 3;Relative Humidity;Consumption Lag (168h)
hour;3;temperature_2m;month;0,21551661671251474;0,21551661671251474;28126;Hour;Hour | 3;Temperature;Month
hour;3;temperature_2m;week_of_year;0,21521847716091808;0,21521847716091808;28126;Hour;Hour | 3;Temperature;Week of Year
hour;3;wind_direction;dew_point;0,21405246060710398;0,21405246060710398;28126;Hour;Hour | 3;Wind Direction;Dew Point
hour;3;wind_direction;vapour_pressure;0,21113244227995986;0,21113244227995986;28126;Hour;Hour | 3;Wind Direction;Vapour Pressure
hour;3;wind_speed;precipitation_flag;0,2015127692020345;0,2015127692020345;28126;Hour;Hour | 3;Wind Speed;Precipitation Flag
hour;3;global_radiation;wind_direction;-0,20049106468368846;0,20049106468368846;28126;Hour;Hour | 3;Global Radiation;Wind Direction
hour;3;wind_speed;pressure_qnh;-0,195276247193111;0,195276247193111;28126;Hour;Hour | 3;Wind Speed;Pressure QNH
hour;3;global_radiation;vapour_pressure;-0,19205137461634778;0,19205137461634778;28126;Hour;Hour | 3;Global Radiation;Vapour Pressure
hour;3;is_extreme_cold;quarter;-0,18697445402808247;0,18697445402808247;28126;Hour;Hour | 3;Extreme Cold;Quarter
hour;3;is_extreme_cold;week_of_year;-0,18311113833140308;0,18311113833140308;28126;Hour;Hour | 3;Extreme Cold;Week of Year
hour;3;is_extreme_cold;month;-0,18053307052603418;0,18053307052603418;28126;Hour;Hour | 3;Extreme Cold;Month
hour;3;temperature_2m;wind_direction;0,1596366107267794;0,1596366107267794;28126;Hour;Hour | 3;Temperature;Wind Direction
hour;3;pressure_station;cdd;0,15536499848772192;0,15536499848772192;28126;Hour;Hour | 3;Station Pressure;Cooling Degree Days
hour;3;humidity_rel;wind_direction;0,15480113687983707;0,15480113687983707;28126;Hour;Hour | 3;Relative Humidity;Wind Direction
hour;3;wind_direction;hdd;-0,1532109311445764;0,1532109311445764;28126;Hour;Hour | 3;Wind Direction;Heating Degree Days
hour;3;precipitation;humidity_rel;0,14475268825845267;0,14475268825845267;28126;Hour;Hour | 3;Precipitation;Relative Humidity
hour;3;precipitation_flag;heavy_precipitation_flag;0,14270590475049996;0,14270590475049996;28126;Hour;Hour | 3;Precipitation Flag;Heavy Precipitation Flag
hour;3;precipitation;pressure_qnh;-0,13214613105125045;0,13214613105125045;28126;Hour;Hour | 3;Precipitation;Pressure QNH
hour;3;global_radiation;hdd;0,13205256510506802;0,13205256510506802;28126;Hour;Hour | 3;Global Radiation;Heating Degree Days
hour;3;temperature_2m;global_radiation;-0,13194129037117075;0,13194129037117075;28126;Hour;Hour | 3;Temperature;Global Radiation
hour;3;wind_direction;cdd;0,1258139154564474;0,1258139154564474;28126;Hour;Hour | 3;Wind Direction;Cooling Degree Days
hour;3;humidity_rel;month;0,12455677186774386;0,12455677186774386;28126;Hour;Hour | 3;Relative Humidity;Month
hour;3;humidity_rel;week_of_year;0,12347048849935523;0,12347048849935523;28126;Hour;Hour | 3;Relative Humidity;Week of Year
hour;3;humidity_rel;quarter;0,12134345220573037;0,12134345220573037;28126;Hour;Hour | 3;Relative Humidity;Quarter
hour;3;precipitation;wind_speed;0,11991185987972013;0,11991185987972013;28126;Hour;Hour | 3;Precipitation;Wind Speed
hour;3;humidity_rel;cdd;-0,11860328603444023;0,11860328603444023;28126;Hour;Hour | 3;Relative Humidity;Cooling Degree Days
hour;3;global_radiation;year;0,11403410271616043;0,11403410271616043;28126;Hour;Hour | 3;Global Radiation;Year
hour;3;consumption_mwh;wind_direction;-0,11372065145552694;0,11372065145552694;28126;Hour;Hour | 3;consumption_mwh;Wind Direction
hour;3;wind_direction;consumption_lag_24h;-0,11270267152207925;0,11270267152207925;28126;Hour;Hour | 3;Wind Direction;Consumption Lag (24h)
hour;3;wind_direction;consumption_lag_168h;-0,11197594636054846;0,11197594636054846;28126;Hour;Hour | 3;Wind Direction;Consumption Lag (168h)
hour;3;precipitation;vapour_pressure;0,1109880275732076;0,1109880275732076;28126;Hour;Hour | 3;Precipitation;Vapour Pressure
hour;3;wind_speed;vapour_pressure;-0,11023279286752469;0,11023279286752469;28126;Hour;Hour | 3;Wind Speed;Vapour Pressure
hour;3;wind_direction;is_extreme_cold;-0,10723259910912294;0,10723259910912294;28126;Hour;Hour | 3;Wind Direction;Extreme Cold
hour;3;cdd;consumption_lag_24h;-0,10683135378927927;0,10683135378927927;28126;Hour;Hour | 3;Cooling Degree Days;Consumption Lag (24h)
hour;3;cdd;consumption_lag_168h;-0,10536612635667003;0,10536612635667003;28126;Hour;Hour | 3;Cooling Degree Days;Consumption Lag (168h)
hour;3;precipitation;dew_point;0,1050141930598987;0,1050141930598987;28126;Hour;Hour | 3;Precipitation;Dew Point
hour;3;consumption_mwh;cdd;-0,10279875927398116;0,10279875927398116;28126;Hour;Hour | 3;consumption_mwh;Cooling Degree Days
hour;3;global_radiation;is_extreme_cold;0,0962006853232749;0,0962006853232749;28126;Hour;Hour | 3;Global Radiation;Extreme Cold
hour;3;cdd;is_extreme_cold;-0,09348059175505946;0,09348059175505946;28126;Hour;Hour | 3;Cooling Degree Days;Extreme Cold
hour;3;wind_speed;wind_direction;-0,09245080820511112;0,09245080820511112;28126;Hour;Hour | 3;Wind Speed;Wind Direction
hour;3;dew_point;precipitation_flag;0,0915946615028781;0,0915946615028781;28126;Hour;Hour | 3;Dew Point;Precipitation Flag
hour;3;wind_speed;dew_point;-0,08625351882145942;0,08625351882145942;28126;Hour;Hour | 3;Wind Speed;Dew Point
hour;3;humidity_rel;pressure_qnh;-0,07972019993787145;0,07972019993787145;28126;Hour;Hour | 3;Relative Humidity;Pressure QNH
hour;3;vapour_pressure;heavy_precipitation_flag;0,0783019385267399;0,0783019385267399;28126;Hour;Hour | 3;Vapour Pressure;Heavy Precipitation Flag
hour;3;pressure_qnh;quarter;0,07568421318733276;0,07568421318733276;28126;Hour;Hour | 3;Pressure QNH;Quarter
hour;3;pressure_qnh;month;0,07519998049726832;0,07519998049726832;28126;Hour;Hour | 3;Pressure QNH;Month
hour;3;wind_direction;pressure_qnh;-0,07213815030099051;0,07213815030099051;28126;Hour;Hour | 3;Wind Direction;Pressure QNH
hour;3;vapour_pressure;precipitation_flag;0,07058817764919281;0,07058817764919281;28126;Hour;Hour | 3;Vapour Pressure;Precipitation Flag
hour;3;pressure_qnh;week_of_year;0,07026273008284459;0,07026273008284459;28126;Hour;Hour | 3;Pressure QNH;Week of Year
hour;3;consumption_mwh;temperature_2m;-0,06972864981865262;0,06972864981865262;28126;Hour;Hour | 3;consumption_mwh;Temperature
hour;3;temperature_2m;consumption_lag_24h;-0,0682175176459103;0,0682175176459103;28126;Hour;Hour | 3;Temperature;Consumption Lag (24h)
hour;3;pressure_station;pressure_qnh;0,06531990909331509;0,06531990909331509;28126;Hour;Hour | 3;Station Pressure;Pressure QNH
hour;3;dew_point;heavy_precipitation_flag;0,06518626293368847;0,06518626293368847;28126;Hour;Hour | 3;Dew Point;Heavy Precipitation Flag
hour;3;consumption_mwh;hdd;0,06235350628125159;0,06235350628125159;28126;Hour;Hour | 3;consumption_mwh;Heating Degree Days
hour;3;hdd;consumption_lag_24h;0,06040192179736057;0,06040192179736057;28126;Hour;Hour | 3;Heating Degree Days;Consumption Lag (24h)
hour;3;wind_speed;month;-0,058164546708198955;0,058164546708198955;28126;Hour;Hour | 3;Wind Speed;Month
hour;3;wind_speed;week_of_year;-0,05730296855742015;0,05730296855742015;28126;Hour;Hour | 3;Wind Speed;Week of Year
hour;3;precipitation;hdd;-0,05673430425597071;0,05673430425597071;28126;Hour;Hour | 3;Precipitation;Heating Degree Days
hour;3;wind_speed;quarter;-0,05621455719250788;0,05621455719250788;28126;Hour;Hour | 3;Wind Speed;Quarter
hour;3;cdd;quarter;0,05397051604118086;0,05397051604118086;28126;Hour;Hour | 3;Cooling Degree Days;Quarter
hour;3;cdd;precipitation_flag;-0,053790159556813245;0,053790159556813245;28126;Hour;Hour | 3;Cooling Degree Days;Precipitation Flag
hour;3;temperature_2m;precipitation;0,053773159791461266;0,053773159791461266;28126;Hour;Hour | 3;Temperature;Precipitation
hour;3;hdd;heavy_precipitation_flag;-0,05312598825600528;0,05312598825600528;28126;Hour;Hour | 3;Heating Degree Days;Heavy Precipitation Flag
hour;3;consumption_mwh;wind_speed;0,05288897179957277;0,05288897179957277;28126;Hour;Hour | 3;consumption_mwh;Wind Speed
hour;3;temperature_2m;consumption_lag_168h;-0,05256678780555022;0,05256678780555022;28126;Hour;Hour | 3;Temperature;Consumption Lag (168h)
hour;3;consumption_lag_168h;quarter;-0,05224287791875535;0,05224287791875535;28126;Hour;Hour | 3;Consumption Lag (168h);Quarter
hour;3;vapour_pressure;is_extreme_heat;0,052060157506198065;0,052060157506198065;28126;Hour;Hour | 3;Vapour Pressure;Extreme Heat
hour;3;temperature_2m;heavy_precipitation_flag;0,051817580098916266;0,051817580098916266;28126;Hour;Hour | 3;Temperature;Heavy Precipitation Flag
hour;3;temperature_2m;is_extreme_heat;0,051209850376858435;0,051209850376858435;28126;Hour;Hour | 3;Temperature;Extreme Heat
hour;3;wind_speed;is_extreme_cold;-0,05118583325698865;0,05118583325698865;28126;Hour;Hour | 3;Wind Speed;Extreme Cold
hour;3;pressure_qnh;hdd;-0,04996361697136154;0,04996361697136154;28126;Hour;Hour | 3;Pressure QNH;Heating Degree Days
hour;3;global_radiation;wind_speed;-0,0484949266421509;0,0484949266421509;28126;Hour;Hour | 3;Global Radiation;Wind Speed
hour;3;global_radiation;cdd;-0,04723017441004078;0,04723017441004078;28126;Hour;Hour | 3;Global Radiation;Cooling Degree Days
hour;3;temperature_2m;pressure_qnh;0,04697230891497159;0,04697230891497159;28126;Hour;Hour | 3;Temperature;Pressure QNH
hour;3;consumption_lag_168h;month;-0,046296302252217855;0,046296302252217855;28126;Hour;Hour | 3;Consumption Lag (168h);Month
hour;3;humidity_rel;heavy_precipitation_flag;0,046240357078690404;0,046240357078690404;28126;Hour;Hour | 3;Relative Humidity;Heavy Precipitation Flag
hour;3;consumption_lag_168h;week_of_year;-0,046107909971866465;0,046107909971866465;28126;Hour;Hour | 3;Consumption Lag (168h);Week of Year
hour;3;wind_speed;consumption_lag_24h;0,0453425630659479;0,0453425630659479;28126;Hour;Hour | 3;Wind Speed;Consumption Lag (24h)
hour;3;wind_speed;consumption_lag_168h;0,045124147031251345;0,045124147031251345;28126;Hour;Hour | 3;Wind Speed;Consumption Lag (168h)
hour;3;hdd;year;-0,04479992072457081;0,04479992072457081;28126;Hour;Hour | 3;Heating Degree Days;Year
hour;3;hdd;consumption_lag_168h;0,04433449555889337;0,04433449555889337;28126;Hour;Hour | 3;Heating Degree Days;Consumption Lag (168h)
hour;3;temperature_2m;year;0,04423060882056891;0,04423060882056891;28126;Hour;Hour | 3;Temperature;Year
hour;3;cdd;week_of_year;0,04324919583279985;0,04324919583279985;28126;Hour;Hour | 3;Cooling Degree Days;Week of Year
hour;3;cdd;month;0,04286228317243389;0,04286228317243389;28126;Hour;Hour | 3;Cooling Degree Days;Month
hour;3;pressure_qnh;heavy_precipitation_flag;-0,04128168016479825;0,04128168016479825;28126;Hour;Hour | 3;Pressure QNH;Heavy Precipitation Flag
hour;3;pressure_qnh;is_extreme_cold;-0,04082295296962609;0,04082295296962609;28126;Hour;Hour | 3;Pressure QNH;Extreme Cold
hour;3;dew_point;year;0,04033585705600776;0,04033585705600776;28126;Hour;Hour | 3;Dew Point;Year
hour;3;dew_point;consumption_lag_168h;0,04011542578751643;0,04011542578751643;28126;Hour;Hour | 3;Dew Point;Consumption Lag (168h)
hour;3;vapour_pressure;year;0,039276931289666424;0,039276931289666424;28126;Hour;Hour | 3;Vapour Pressure;Year
hour;3;wind_direction;precipitation_flag;0,038357669899128644;0,038357669899128644;28126;Hour;Hour | 3;Wind Direction;Precipitation Flag
hour;3;precipitation;is_extreme_cold;-0,03685994351191826;0,03685994351191826;28126;Hour;Hour | 3;Precipitation;Extreme Cold
hour;3;consumption_lag_24h;quarter;-0,03672237158255319;0,03672237158255319;28126;Hour;Hour | 3;Consumption Lag (24h);Quarter
hour;3;dew_point;is_extreme_heat;0,0361192052802466;0,0361192052802466;28126;Hour;Hour | 3;Dew Point;Extreme Heat
hour;3;global_radiation;consumption_lag_168h;-0,035085693668456014;0,035085693668456014;28126;Hour;Hour | 3;Global Radiation;Consumption Lag (168h)
hour;3;consumption_mwh;quarter;-0,03414160297817236;0,03414160297817236;28126;Hour;Hour | 3;consumption_mwh;Quarter
hour;3;wind_speed;heavy_precipitation_flag;0,03395875807329271;0,03395875807329271;28126;Hour;Hour | 3;Wind Speed;Heavy Precipitation Flag
hour;3;global_radiation;consumption_lag_24h;-0,033672117999939855;0,033672117999939855;28126;Hour;Hour | 3;Global Radiation;Consumption Lag (24h)
hour;3;is_extreme_cold;year;-0,033656287195597996;0,033656287195597996;28126;Hour;Hour | 3;Extreme Cold;Year
hour;3;global_radiation;precipitation_flag;-0,03281387858036317;0,03281387858036317;28126;Hour;Hour | 3;Global Radiation;Precipitation Flag
hour;3;consumption_mwh;global_radiation;-0,03257790440653319;0,03257790440653319;28126;Hour;Hour | 3;consumption_mwh;Global Radiation
hour;3;pressure_station;precipitation_flag;-0,032210857988557565;0,032210857988557565;28126;Hour;Hour | 3;Station Pressure;Precipitation Flag
hour;3;humidity_rel;is_extreme_cold;-0,03207683206100596;0,03207683206100596;28126;Hour;Hour | 3;Relative Humidity;Extreme Cold
hour;3;consumption_mwh;year;-0,031949037019027175;0,031949037019027175;28126;Hour;Hour | 3;consumption_mwh;Year
hour;3;consumption_lag_24h;year;-0,031907648571861895;0,031907648571861895;28126;Hour;Hour | 3;Consumption Lag (24h);Year
hour;3;hdd;is_extreme_heat;-0,03178805997078728;0,03178805997078728;28126;Hour;Hour | 3;Heating Degree Days;Extreme Heat
hour;3;consumption_mwh;dew_point;0,03153422979551126;0,03153422979551126;28126;Hour;Hour | 3;consumption_mwh;Dew Point
hour;3;consumption_lag_168h;year;-0,03143256430866453;0,03143256430866453;28126;Hour;Hour | 3;Consumption Lag (168h);Year
hour;3;consumption_lag_24h;month;-0,0313547129908825;0,0313547129908825;28126;Hour;Hour | 3;Consumption Lag (24h);Month
hour;3;dew_point;consumption_lag_24h;0,031011544601747196;0,031011544601747196;28126;Hour;Hour | 3;Dew Point;Consumption Lag (24h)
hour;3;wind_direction;month;0,030952368664805108;0,030952368664805108;28126;Hour;Hour | 3;Wind Direction;Month
hour;3;wind_direction;week_of_year;0,030870588075922842;0,030870588075922842;28126;Hour;Hour | 3;Wind Direction;Week of Year
hour;3;consumption_lag_24h;week_of_year;-0,030504681990605475;0,030504681990605475;28126;Hour;Hour | 3;Consumption Lag (24h);Week of Year
hour;3;wind_direction;quarter;0,030350821887264266;0,030350821887264266;28126;Hour;Hour | 3;Wind Direction;Quarter
hour;3;consumption_mwh;month;-0,02906864860586096;0,02906864860586096;28126;Hour;Hour | 3;consumption_mwh;Month
hour;3;consumption_mwh;week_of_year;-0,028538167016160017;0,028538167016160017;28126;Hour;Hour | 3;consumption_mwh;Week of Year
hour;3;pressure_qnh;year;-0,028084617344940964;0,028084617344940964;28126;Hour;Hour | 3;Pressure QNH;Year
hour;3;precipitation;consumption_lag_168h;-0,026932835851425814;0,026932835851425814;28126;Hour;Hour | 3;Precipitation;Consumption Lag (168h)
hour;3;is_extreme_cold;precipitation_flag;-0,026591673997215237;0,026591673997215237;28126;Hour;Hour | 3;Extreme Cold;Precipitation Flag
hour;3;precipitation;wind_direction;0,02614054823150637;0,02614054823150637;28126;Hour;Hour | 3;Precipitation;Wind Direction
hour;3;heavy_precipitation_flag;consumption_lag_24h;-0,02547770646740912;0,02547770646740912;28126;Hour;Hour | 3;Heavy Precipitation Flag;Consumption Lag (24h)
hour;3;precipitation;consumption_lag_24h;-0,024844303527405277;0,024844303527405277;28126;Hour;Hour | 3;Precipitation;Consumption Lag (24h)
hour;3;precipitation;global_radiation;-0,024724893998788276;0,024724893998788276;28126;Hour;Hour | 3;Precipitation;Global Radiation
hour;3;heavy_precipitation_flag;consumption_lag_168h;-0,023689308872185975;0,023689308872185975;28126;Hour;Hour | 3;Heavy Precipitation Flag;Consumption Lag (168h)
hour;3;pressure_station;heavy_precipitation_flag;0,02333988118069585;0,02333988118069585;28126;Hour;Hour | 3;Station Pressure;Heavy Precipitation Flag
hour;3;consumption_mwh;heavy_precipitation_flag;-0,021586441139081557;0,021586441139081557;28126;Hour;Hour | 3;consumption_mwh;Heavy Precipitation Flag
hour;3;humidity_rel;is_extreme_heat;-0,021371997361189856;0,021371997361189856;28126;Hour;Hour | 3;Relative Humidity;Extreme Heat
hour;3;consumption_mwh;precipitation;-0,021170504067328066;0,021170504067328066;28126;Hour;Hour | 3;consumption_mwh;Precipitation
hour;3;is_extreme_cold;heavy_precipitation_flag;-0,019777073389450037;0,019777073389450037;28126;Hour;Hour | 3;Extreme Cold;Heavy Precipitation Flag
hour;3;precipitation;year;0,01968101257580582;0,01968101257580582;28126;Hour;Hour | 3;Precipitation;Year
hour;3;precipitation_flag;day_of_week;-0,01831558339289705;0,01831558339289705;28126;Hour;Hour | 3;Precipitation Flag;Day of Week
hour;3;consumption_mwh;is_extreme_cold;0,018045289039227058;0,018045289039227058;28126;Hour;Hour | 3;consumption_mwh;Extreme Cold
hour;3;pressure_station;is_extreme_heat;0,01763787417227008;0,01763787417227008;28126;Hour;Hour | 3;Station Pressure;Extreme Heat
hour;3;is_extreme_cold;consumption_lag_24h;0,01639178104552348;0,01639178104552348;28126;Hour;Hour | 3;Extreme Cold;Consumption Lag (24h)
hour;3;precipitation_flag;year;0,016160429017353567;0,016160429017353567;28126;Hour;Hour | 3;Precipitation Flag;Year
hour;3;consumption_mwh;precipitation_flag;0,01585512277589117;0,01585512277589117;28126;Hour;Hour | 3;consumption_mwh;Precipitation Flag
hour;3;precipitation;pressure_station;0,015525054625305153;0,015525054625305153;28126;Hour;Hour | 3;Precipitation;Station Pressure
hour;3;consumption_lag_24h;day_of_week;-0,015464640673044395;0,015464640673044395;28126;Hour;Hour | 3;Consumption Lag (24h);Day of Week
hour;3;consumption_mwh;pressure_qnh;-0,015333620921909232;0,015333620921909232;28126;Hour;Hour | 3;consumption_mwh;Pressure QNH
hour;3;wind_speed;pressure_station;0,014550725013976674;0,014550725013976674;28126;Hour;Hour | 3;Wind Speed;Station Pressure
hour;3;pressure_qnh;cdd;-0,014095812936909981;0,014095812936909981;28126;Hour;Hour | 3;Pressure QNH;Cooling Degree Days
hour;3;wind_direction;is_extreme_heat;0,013990740404060424;0,013990740404060424;28126;Hour;Hour | 3;Wind Direction;Extreme Heat
hour;3;precipitation_flag;week_of_year;-0,013105313628575147;0,013105313628575147;28126;Hour;Hour | 3;Precipitation Flag;Week of Year
hour;3;precipitation_flag;month;-0,012867583973831248;0,012867583973831248;28126;Hour;Hour | 3;Precipitation Flag;Month
hour;3;temperature_2m;precipitation_flag;-0,012621370008034082;0,012621370008034082;28126;Hour;Hour | 3;Temperature;Precipitation Flag
hour;3;consumption_lag_24h;is_weekend;-0,012605036083778491;0,012605036083778491;28126;Hour;Hour | 3;Consumption Lag (24h);Weekend
hour;3;precipitation_flag;quarter;-0,012299303642630183;0,012299303642630183;28126;Hour;Hour | 3;Precipitation Flag;Quarter
hour;3;wind_direction;heavy_precipitation_flag;0,01215580348635851;0,01215580348635851;28126;Hour;Hour | 3;Wind Direction;Heavy Precipitation Flag
hour;3;global_radiation;heavy_precipitation_flag;-0,011429751168482593;0,011429751168482593;28126;Hour;Hour | 3;Global Radiation;Heavy Precipitation Flag
hour;3;wind_speed;hdd;-0,01141363772118746;0,01141363772118746;28126;Hour;Hour | 3;Wind Speed;Heating Degree Days
hour;3;precipitation_flag;is_weekend;-0,011346637385603958;0,011346637385603958;28126;Hour;Hour | 3;Precipitation Flag;Weekend
hour;3;precipitation;cdd;-0,011278568053112184;0,011278568053112184;28126;Hour;Hour | 3;Precipitation;Cooling Degree Days
hour;3;temperature_2m;wind_speed;0,011116147384765214;0,011116147384765214;28126;Hour;Hour | 3;Temperature;Wind Speed
hour;3;wind_speed;day_of_week;-0,011000720699426132;0,011000720699426132;28126;Hour;Hour | 3;Wind Speed;Day of Week
hour;3;humidity_rel;hdd;-0,010988754925937606;0,010988754925937606;28126;Hour;Hour | 3;Relative Humidity;Heating Degree Days
hour;3;heavy_precipitation_flag;quarter;0,010826484241318397;0,010826484241318397;28126;Hour;Hour | 3;Heavy Precipitation Flag;Quarter
hour;3;is_extreme_heat;consumption_lag_24h;-0,010319967651791623;0,010319967651791623;28126;Hour;Hour | 3;Extreme Heat;Consumption Lag (24h)
hour;3;global_radiation;month;0,01028890756050833;0,01028890756050833;28126;Hour;Hour | 3;Global Radiation;Month
hour;3;cdd;year;0,01025948264397498;0,01025948264397498;28126;Hour;Hour | 3;Cooling Degree Days;Year
hour;3;precipitation_flag;consumption_lag_24h;0,010064711021447912;0,010064711021447912;28126;Hour;Hour | 3;Precipitation Flag;Consumption Lag (24h)
hour;3;heavy_precipitation_flag;month;0,009788275289729701;0,009788275289729701;28126;Hour;Hour | 3;Heavy Precipitation Flag;Month
hour;3;heavy_precipitation_flag;year;0,009781663181498685;0,009781663181498685;28126;Hour;Hour | 3;Heavy Precipitation Flag;Year
hour;3;heavy_precipitation_flag;week_of_year;0,009656690963393487;0,009656690963393487;28126;Hour;Hour | 3;Heavy Precipitation Flag;Week of Year
hour;3;is_extreme_cold;day_of_week;-0,009400566171785744;0,009400566171785744;28126;Hour;Hour | 3;Extreme Cold;Day of Week
hour;3;is_extreme_cold;is_extreme_heat;-0,009131859198359316;0,009131859198359316;28126;Hour;Hour | 3;Extreme Cold;Extreme Heat
hour;3;pressure_station;quarter;0,008857349985471132;0,008857349985471132;28126;Hour;Hour | 3;Station Pressure;Quarter
hour;3;pressure_qnh;dew_point;0,008856846749429406;0,008856846749429406;28126;Hour;Hour | 3;Pressure QNH;Dew Point
hour;3;pressure_station;month;0,008816611305795464;0,008816611305795464;28126;Hour;Hour | 3;Station Pressure;Month
hour;3;pressure_qnh;consumption_lag_24h;-0,008695538958230645;0,008695538958230645;28126;Hour;Hour | 3;Pressure QNH;Consumption Lag (24h)
hour;3;is_extreme_heat;consumption_lag_168h;-0,008325894085967036;0,008325894085967036;28126;Hour;Hour | 3;Extreme Heat;Consumption Lag (168h)
hour;3;pressure_station;week_of_year;0,008216262572568949;0,008216262572568949;28126;Hour;Hour | 3;Station Pressure;Week of Year
hour;3;global_radiation;week_of_year;0,008001144586125905;0,008001144586125905;28126;Hour;Hour | 3;Global Radiation;Week of Year
hour;3;hdd;precipitation_flag;0,007925973187205304;0,007925973187205304;28126;Hour;Hour | 3;Heating Degree Days;Precipitation Flag
hour;3;is_extreme_heat;precipitation_flag;-0,007501465503146747;0,007501465503146747;28126;Hour;Hour | 3;Extreme Heat;Precipitation Flag
hour;3;is_extreme_cold;is_weekend;-0,007352431431549143;0,007352431431549143;28126;Hour;Hour | 3;Extreme Cold;Weekend
hour;3;wind_speed;is_extreme_heat;0,007244107571867554;0,007244107571867554;28126;Hour;Hour | 3;Wind Speed;Extreme Heat
hour;3;is_extreme_heat;day_of_week;-0,007192872061648803;0,007192872061648803;28126;Hour;Hour | 3;Extreme Heat;Day of Week
hour;3;wind_speed;is_weekend;-0,007181678496908916;0,007181678496908916;28126;Hour;Hour | 3;Wind Speed;Weekend
hour;3;consumption_mwh;is_extreme_heat;-0,00711820569152908;0,00711820569152908;28126;Hour;Hour | 3;consumption_mwh;Extreme Heat
hour;3;precipitation;day_of_week;-0,007078610324606222;0,007078610324606222;28126;Hour;Hour | 3;Precipitation;Day of Week
hour;3;wind_direction;is_weekend;-0,006937523771124556;0,006937523771124556;28126;Hour;Hour | 3;Wind Direction;Weekend
hour;3;year;week_of_year;-0,0068129665646852;0,0068129665646852;28126;Hour;Hour | 3;Year;Week of Year
hour;3;hdd;is_weekend;-0,00667418431905051;0,00667418431905051;28126;Hour;Hour | 3;Heating Degree Days;Weekend
hour;3;precipitation;quarter;0,00649562744965081;0,00649562744965081;28126;Hour;Hour | 3;Precipitation;Quarter
hour;3;heavy_precipitation_flag;is_weekend;-0,0064631290222162945;0,0064631290222162945;28126;Hour;Hour | 3;Heavy Precipitation Flag;Weekend
hour;3;temperature_2m;is_weekend;0,006373965504236118;0,006373965504236118;28126;Hour;Hour | 3;Temperature;Weekend
hour;3;precipitation;month;0,00631333940443194;0,00631333940443194;28126;Hour;Hour | 3;Precipitation;Month
hour;3;precipitation;week_of_year;0,0058308294538337285;0,0058308294538337285;28126;Hour;Hour | 3;Precipitation;Week of Year
hour;3;precipitation;is_weekend;-0,005793205415545077;0,005793205415545077;28126;Hour;Hour | 3;Precipitation;Weekend
hour;3;humidity_rel;day_of_week;-0,0057826845220848;0,0057826845220848;28126;Hour;Hour | 3;Relative Humidity;Day of Week
hour;3;vapour_pressure;consumption_lag_24h;-0,005632793702149498;0,005632793702149498;28126;Hour;Hour | 3;Vapour Pressure;Consumption Lag (24h)
hour;3;global_radiation;pressure_qnh;0,0055604268450651214;0,0055604268450651214;28126;Hour;Hour | 3;Global Radiation;Pressure QNH
hour;3;is_extreme_heat;quarter;0,005489841509547312;0,005489841509547312;28126;Hour;Hour | 3;Extreme Heat;Quarter
hour;3;hdd;day_of_week;-0,0054890131978872075;0,0054890131978872075;28126;Hour;Hour | 3;Heating Degree Days;Day of Week
hour;3;cdd;heavy_precipitation_flag;0,005308163335342702;0,005308163335342702;28126;Hour;Hour | 3;Cooling Degree Days;Heavy Precipitation Flag
hour;3;temperature_2m;day_of_week;0,005114232287338376;0,005114232287338376;28126;Hour;Hour | 3;Temperature;Day of Week
hour;3;dew_point;is_weekend;0,005104216903675111;0,005104216903675111;28126;Hour;Hour | 3;Dew Point;Weekend
hour;3;pressure_qnh;consumption_lag_168h;0,004871900733143848;0,004871900733143848;28126;Hour;Hour | 3;Pressure QNH;Consumption Lag (168h)
hour;3;global_radiation;quarter;0,00472013495241155;0,00472013495241155;28126;Hour;Hour | 3;Global Radiation;Quarter
hour;3;vapour_pressure;is_weekend;0,0042381102784567635;0,0042381102784567635;28126;Hour;Hour | 3;Vapour Pressure;Weekend
hour;3;consumption_mwh;vapour_pressure;-0,004076368991480899;0,004076368991480899;28126;Hour;Hour | 3;consumption_mwh;Vapour Pressure
hour;3;global_radiation;is_extreme_heat;-0,003993882662699689;0,003993882662699689;28126;Hour;Hour | 3;Global Radiation;Extreme Heat
hour;3;is_extreme_heat;year;0,003973346577537439;0,003973346577537439;28126;Hour;Hour | 3;Extreme Heat;Year
hour;3;consumption_mwh;day_of_week;-0,003862764036863891;0,003862764036863891;28126;Hour;Hour | 3;consumption_mwh;Day of Week
