scope_type;scope_value;feature;target;correlation;abs_correlation;n_observations;feature_label;feature_category;scope_type_label;scope;rank_abs_corr;rank_corr_desc;correlation_direction
month;5;hdd;consumption_mwh;-0,2787803526650162;0,2787803526650162;57288;Heating Degree Days;Temperature / Thermal;Month;Month | 5;4,0;25,0;Negative
month;5;temperature_2m;consumption_mwh;0,27616416160283663;0,27616416160283663;57288;Temperature;Temperature / Thermal;Month;Month | 5;5,0;4,0;Positive
month;5;dew_point;consumption_mwh;0,26585960117737;0,26585960117737;57288;Dew Point;Temperature / Thermal;Month;Month | 5;6,0;5,0;Positive
month;5;vapour_pressure;consumption_mwh;0,2271467402643844;0,2271467402643844;57288;Vapour Pressure;Temperature / Thermal;Month;Month | 5;7,0;6,0;Positive
month;5;is_business_hour;consumption_mwh;0,16032234815570462;0,16032234815570462;57288;Business Hour;Time Features;Month;Month | 5;8,0;7,0;Positive
month;5;cdd;consumption_mwh;0,13711085010568264;0,13711085010568264;57288;Cooling Degree Days;Temperature / Thermal;Month;Month | 5;9,0;8,0;Positive
month;5;global_radiation;consumption_mwh;0,11885518286518489;0,11885518286518489;57288;Global Radiation;Solar / Light;Month;Month | 5;10,0;9,0;Positive
month;5;sunshine_duration;consumption_mwh;0,11688811997793203;0,11688811997793203;57288;Sunshine Duration;Solar / Light;Month;Month | 5;11,0;10,0;Positive
month;5;wind_speed;consumption_mwh;0,10288456181971606;0,10288456181971606;57288;Wind Speed;Atmospheric;Month;Month | 5;12,0;11,0;Positive
month;5;is_extreme_cold;consumption_mwh;-0,09660786630549824;0,09660786630549824;57288;Extreme Cold;Extreme Weather Flags;Month;Month | 5;13,0;24,0;Negative
month;5;is_extreme_heat;consumption_mwh;0,0698560734971967;0,0698560734971967;57288;Extreme Heat;Extreme Weather Flags;Month;Month | 5;14,0;12,0;Positive
month;5;humidity_rel;consumption_mwh;-0,06223370659352079;0,06223370659352079;57288;Relative Humidity;Precipitation / Humidity;Month;Month | 5;15,0;23,0;Negative
month;5;hour;consumption_mwh;0,049777995246754025;0,049777995246754025;57288;Hour;Time Features;Month;Month | 5;16,0;13,0;Positive
month;5;pressure_qnh;consumption_mwh;-0,04541727440510536;0,04541727440510536;57288;Pressure QNH;Atmospheric;Month;Month | 5;17,0;22,0;Negative
month;5;is_weekend;consumption_mwh;-0,04346582005543498;0,04346582005543498;57288;Weekend;Time Features;Month;Month | 5;18,0;21,0;Negative
month;5;day_of_week;consumption_mwh;-0,03888216600217844;0,03888216600217844;57288;Day of Week;Time Features;Month;Month | 5;19,0;20,0;Negative
month;5;year;consumption_mwh;-0,015282401701466003;0,015282401701466003;57288;Year;Time Features;Month;Month | 5;20,0;19,0;Negative
month;5;week_of_year;consumption_mwh;-0,014043635790556555;0,014043635790556555;57288;Week of Year;Time Features;Month;Month | 5;21,0;18,0;Negative
month;5;heavy_precipitation_flag;consumption_mwh;-0,013575602765724634;0,013575602765724634;57288;Heavy Precipitation Flag;Precipitation / Humidity;Month;Month | 5;22,0;17,0;Negative
month;5;wind_direction;consumption_mwh;-0,012673168546908704;0,012673168546908704;57288;Wind Direction;Atmospheric;Month;Month | 5;23,0;16,0;Negative
month;5;precipitation;consumption_mwh;-0,006065075882449891;0,006065075882449891;57288;Precipitation;Precipitation / Humidity;Month;Month | 5;24,0;15,0;Negative
month;5;precipitation_flag;consumption_mwh;-0,005579466388807149;0,005579466388807149;57288;Precipitation Flag;Precipitation / Humidity;Month;Month | 5;25,0;14,0;Negative
month;6;consumption_lag_168h;consumption_mwh;0,9450858123074192;0,9450858123074192;55440;Consumption Lag (168h);Lag / Historical;Month;Month | 6;1,0;1,0;Positive
month;6;consumption_lag_24h;consumption_mwh;0,9392337861644426;0,9392337861644426;55440;Consumption Lag (24h);Lag / Historical;Month;Month | 6;2,0;2,0;Positive
month;6;pressure_station;consumption_mwh;0,39436723474653035;0,39436723474653035;55440;Station Pressure;Atmospheric;Month;Month | 6;3,0;3,0;Positive
month;6;temperature_2m;consumption_mwh;0,2938546519749561;0,2938546519749561;55440;Temperature;Temperature / Thermal;Month;Month | 6;4,0;4,0;Positive
month;6;hdd;consumption_mwh;-0,2937847945847932;0,2937847945847932;55440;Heating Degree Days;Temperature / Thermal;Month;Month | 6;5,0;25,0;Negative
month;6;dew_point;consumption_mwh;0,23108995305476773;0,23108995305476773;55440;Dew Point;Temperature / Thermal;Month;Month | 6;6,0;5,0;Positive
month;6;cdd;consumption_mwh;0,20822765304089558;0,20822765304089558;55440;Cooling Degree Days;Temperature / Thermal;Month;Month | 6;7,0;6,0;Positive
month;6;vapour_pressure;consumption_mwh;0,20216249218721535;0,20216249218721535;55440;Vapour Pressure;Temperature / Thermal;Month;Month | 6;8,0;7,0;Positive
month;6;is_business_hour;consumption_mwh;0,1904366139646768;0,1904366139646768;55440;Business Hour;Time Features;Month;Month | 6;9,0;8,0;Positive
month;6;global_radiation;consumption_mwh;0,17030055294530713;0,17030055294530713;55440;Global Radiation;Solar / Light;Month;Month | 6;10,0;9,0;Positive
month;6;sunshine_duration;consumption_mwh;0,15617249674931197;0,15617249674931197;55440;Sunshine Duration;Solar / Light;Month;Month | 6;11,0;10,0;Positive
month;6;is_extreme_heat;consumption_mwh;0,14386360019411043;0,14386360019411043;55440;Extreme Heat;Extreme Weather Flags;Month;Month | 6;12,0;11,0;Positive
month;6;pressure_qnh;consumption_mwh;-0,1346102919680038;0,1346102919680038;55440;Pressure QNH;Atmospheric;Month;Month | 6;13,0;24,0;Negative
month;6;humidity_rel;consumption_mwh;-0,13089486442111492;0,13089486442111492;55440;Relative Humidity;Precipitation / Humidity;Month;Month | 6;14,0;23,0;Negative
month;6;wind_speed;consumption_mwh;0,07567897111637516;0,07567897111637516;55440;Wind Speed;Atmospheric;Month;Month | 6;15,0;12,0;Positive
month;6;hour;consumption_mwh;0,06719073550928588;0,06719073550928588;55440;Hour;Time Features;Month;Month | 6;16,0;13,0;Positive
month;6;is_weekend;consumption_mwh;-0,04492492996657091;0,04492492996657091;55440;Weekend;Time Features;Month;Month | 6;17,0;22,0;Negative
month;6;day_of_week;consumption_mwh;-0,03283899844357771;0,03283899844357771;55440;Day of Week;Time Features;Month;Month | 6;18,0;21,0;Negative
month;6;precipitation_flag;consumption_mwh;-0,029355861182435324;0,029355861182435324;55440;Precipitation Flag;Precipitation / Humidity;Month;Month | 6;19,0;20,0;Negative
month;6;precipitation;consumption_mwh;-0,015635650346682413;0,015635650346682413;55440;Precipitation;Precipitation / Humidity;Month;Month | 6;20,0;19,0;Negative
month;6;heavy_precipitation_flag;consumption_mwh;-0,010850025569852078;0,010850025569852078;55440;Heavy Precipitation Flag;Precipitation / Humidity;Month;Month | 6;21,0;18,0;Negative
month;6;wind_direction;consumption_mwh;-0,008918213345442764;0,008918213345442764;55440;Wind Direction;Atmospheric;Month;Month | 6;22,0;17,0;Negative
month;6;year;consumption_mwh;0,006530361013121581;0,006530361013121581;55440;Year;Time Features;Month;Month | 6;23,0;14,0;Positive
month;6;week_of_year;consumption_mwh;0,00651419675425231;0,00651419675425231;55440;Week of Year;Time Features;Month;Month | 6;24,0;15,0;Positive
month;6;is_extreme_cold;consumption_mwh;-0,005758890062927856;0,005758890062927856;55440;Extreme Cold;Extreme Weather Flags;Month;Month | 6;25,0;16,0;Negative
month;7;consumption_lag_168h;consumption_mwh;0,9588012271683042;0,9588012271683042;57288;Consumption Lag (168h);Lag / Historical;Month;Month | 7;1,0;1,0;Positive
month;7;consumption_lag_24h;consumption_mwh;0,9428447664843396;0,9428447664843396;57288;Consumption Lag (24h);Lag / Historical;Month;Month | 7;2,0;2,0;Positive
month;7;pressure_station;consumption_mwh;0,3955043185397904;0,3955043185397904;57288;Station Pressure;Atmospheric;Month;Month | 7;3,0;3,0;Positive
month;7;temperature_2m;consumption_mwh;0,3042044403775481;0,3042044403775481;57288;Temperature;Temperature / Thermal;Month;Month | 7;4,0;4,0;Positive
month;7;hdd;consumption_mwh;-0,30318454824207264;0,30318454824207264;57288;Heating Degree Days;Temperature / Thermal;Month;Month | 7;5,0;24,0;Negative
month;7;cdd;consumption_mwh;0,22994986916647603;0,22994986916647603;57288;Cooling Degree Days;Temperature / Thermal;Month;Month | 7;6,0;5,0;Positive
month;7;humidity_rel;consumption_mwh;-0,2019236923755722;0,2019236923755722;57288;Relative Humidity;Precipitation / Humidity;Month;Month | 7;7,0;23,0;Negative
month;7;is_business_hour;consumption_mwh;0,1900181788674504;0,1900181788674504;57288;Business Hour;Time Features;Month;Month | 7;8,0;6,0;Positive
month;7;global_radiation;consumption_mwh;0,18104584680771382;0,18104584680771382;57288;Global Radiation;Solar / Light;Month;Month | 7;9,0;7,0;Positive
month;7;sunshine_duration;consumption_mwh;0,17699451668887703;0,17699451668887703;57288;Sunshine Duration;Solar / Light;Month;Month | 7;10,0;8,0;Positive
month;7;is_extreme_heat;consumption_mwh;0,1656643819519094;0,1656643819519094;57288;Extreme Heat;Extreme Weather Flags;Month;Month | 7;11,0;9,0;Positive
month;7;dew_point;consumption_mwh;0,1598570773137197;0,1598570773137197;57288;Dew Point;Temperature / Thermal;Month;Month | 7;12,0;10,0;Positive
month;7;pressure_qnh;consumption_mwh;-0,14259523017716838;0,14259523017716838;57288;Pressure QNH;Atmospheric;Month;Month | 7;13,0;22,0;Negative
month;7;vapour_pressure;consumption_mwh;0,1253473760961092;0,1253473760961092;57288;Vapour Pressure;Temperature / Thermal;Month;Month | 7;14,0;11,0;Positive
month;7;hour;consumption_mwh;0,07641301605462918;0,07641301605462918;57288;Hour;Time Features;Month;Month | 7;15,0;12,0;Positive
month;7;week_of_year;consumption_mwh;-0,04900663892879255;0,04900663892879255;57288;Week of Year;Time Features;Month;Month | 7;16,0;21,0;Negative
month;7;wind_direction;consumption_mwh;0,04389461550080085;0,04389461550080085;57288;Wind Direction;Atmospheric;Month;Month | 7;17,0;13,0;Positive
month;7;is_weekend;consumption_mwh;-0,03916133579128785;0,03916133579128785;57288;Weekend;Time Features;Month;Month | 7;18,0;20,0;Negative
month;7;precipitation_flag;consumption_mwh;-0,03694794724912295;0,03694794724912295;57288;Precipitation Flag;Precipitation / Humidity;Month;Month | 7;19,0;19,0;Negative
month;7;day_of_week;consumption_mwh;-0,031078139439015433;0,031078139439015433;57288;Day of Week;Time Features;Month;Month | 7;20,0;18,0;Negative
month;7;precipitation;consumption_mwh;-0,02546293645505144;0,02546293645505144;57288;Precipitation;Precipitation / Humidity;Month;Month | 7;21,0;17,0;Negative
month;7;wind_speed;consumption_mwh;0,01979369840856687;0,01979369840856687;57288;Wind Speed;Atmospheric;Month;Month | 7;22,0;14,0;Positive
month;7;heavy_precipitation_flag;consumption_mwh;-0,01871294709972334;0,01871294709972334;57288;Heavy Precipitation Flag;Precipitation / Humidity;Month;Month | 7;23,0;16,0;Negative
month;7;year;consumption_mwh;-0,0034173588320692435;0,0034173588320692435;57288;Year;Time Features;Month;Month | 7;24,0;15,0;Negative
month;8;consumption_lag_168h;consumption_mwh;0,9467897279777571;0,9467897279777571;57288;Consumption Lag (168h);Lag / Historical;Month;Month | 8;1,0;1,0;Positive
month;8;consumption_lag_24h;consumption_mwh;0,9451777149425797;0,9451777149425797;57288;Consumption Lag (24h);Lag / Historical;Month;Month | 8;2,0;2,0;Positive
month;8;pressure_station;consumption_mwh;0,39753218343434615;0,39753218343434615;57288;Station Pressure;Atmospheric;Month;Month | 8;3,0;3,0;Positive
month;8;temperature_2m;consumption_mwh;0,2860836599650463;0,2860836599650463;57288;Temperature;Temperature / Thermal;Month;Month | 8;4,0;4,0;Positive
month;8;hdd;consumption_mwh;-0,2823238924289934;0,2823238924289934;57288;Heating Degree Days;Temperature / Thermal;Month;Month | 8;5,0;24,0;Negative
month;8;cdd;consumption_mwh;0,2157417767740516;0,2157417767740516;57288;Cooling Degree Days;Temperature / Thermal;Month;Month | 8;6,0;5,0;Positive
month;8;dew_point;consumption_mwh;0,1967011015322846;0,1967011015322846;57288;Dew Point;Temperature / Thermal;Month;Month | 8;7,0;6,0;Positive
month;8;is_business_hour;consumption_mwh;0,18317806733274394;0,18317806733274394;57288;Business Hour;Time Features;Month;Month | 8;8,0;7,0;Positive
month;8;is_extreme_heat;consumption_mwh;0,1743516374908375;0,1743516374908375;57288;Extreme Heat;Extreme Weather Flags;Month;Month | 8;9,0;8,0;Positive
month;8;global_radiation;consumption_mwh;0,16431908354861757;0,16431908354861757;57288;Global Radiation;Solar / Light;Month;Month | 8;10,0;9,0;Positive
month;8;pressure_qnh;consumption_mwh;-0,16296065734447354;0,16296065734447354;57288;Pressure QNH;Atmospheric;Month;Month | 8;11,0;23,0;Negative
month;8;vapour_pressure;consumption_mwh;0,16255741044284103;0,16255741044284103;57288;Vapour Pressure;Temperature / Thermal;Month;Month | 8;12,0;10,0;Positive
month;8;sunshine_duration;consumption_mwh;0,15773375985932214;0,15773375985932214;57288;Sunshine Duration;Solar / Light;Month;Month | 8;13,0;11,0;Positive
month;8;humidity_rel;consumption_mwh;-0,1552609721638382;0,1552609721638382;57288;Relative Humidity;Precipitation / Humidity;Month;Month | 8;14,0;22,0;Negative
month;8;hour;consumption_mwh;0,08244025614170206;0,08244025614170206;57288;Hour;Time Features;Month;Month | 8;15,0;12,0;Positive
month;8;week_of_year;consumption_mwh;0,05546948578058358;0,05546948578058358;57288;Week of Year;Time Features;Month;Month | 8;16,0;13,0;Positive
month;8;is_weekend;consumption_mwh;-0,052673959206977906;0,052673959206977906;57288;Weekend;Time Features;Month;Month | 8;17,0;21,0;Negative
month;8;day_of_week;consumption_mwh;-0,040433681068995586;0,040433681068995586;57288;Day of Week;Time Features;Month;Month | 8;18,0;20,0;Negative
month;8;precipitation;consumption_mwh;-0,03423832437535539;0,03423832437535539;57288;Precipitation;Precipitation / Humidity;Month;Month | 8;19,0;19,0;Negative
month;8;precipitation_flag;consumption_mwh;-0,03359705597433587;0,03359705597433587;57288;Precipitation Flag;Precipitation / Humidity;Month;Month | 8;20,0;18,0;Negative
month;8;heavy_precipitation_flag;consumption_mwh;-0,024568296396826984;0,024568296396826984;57288;Heavy Precipitation Flag;Precipitation / Humidity;Month;Month | 8;21,0;17,0;Negative
month;8;wind_direction;consumption_mwh;0,0018665611293664554;0,0018665611293664554;57288;Wind Direction;Atmospheric;Month;Month | 8;22,0;14,0;Positive
month;8;year;consumption_mwh;0,0011141547931671787;0,0011141547931671787;57288;Year;Time Features;Month;Month | 8;23,0;15,0;Positive
month;8;wind_speed;consumption_mwh;-0,00012106045269498482;0,00012106045269498482;57288;Wind Speed;Atmospheric;Month;Month | 8;24,0;16,0;Negative
month;9;consumption_lag_168h;consumption_mwh;0,959180159759945;0,959180159759945;55440;Consumption Lag (168h);Lag / Historical;Month;Month | 9;1,0;1,0;Positive
month;9;consumption_lag_24h;consumption_mwh;0,9522337143072425;0,9522337143072425;55440;Consumption Lag (24h);Lag / Historical;Month;Month | 9;2,0;2,0;Positive
month;9;pressure_station;consumption_mwh;0,4644644029740219;0,4644644029740219;55440;Station Pressure;Atmospheric;Month;Month | 9;3,0;3,0;Positive
month;9;hdd;consumption_mwh;-0,2627721208128992;0,2627721208128992;55440;Heating Degree Days;Temperature / Thermal;Month;Month | 9;4,0;25,0;Negative
month;9;temperature_2m;consumption_mwh;0,25756048846266244;0,25756048846266244;55440;Temperature;Temperature / Thermal;Month;Month | 9;5,0;4,0;Positive
month;9;dew_point;consumption_mwh;0,2523671761814933;0,2523671761814933;55440;Dew Point;Temperature / Thermal;Month;Month | 9;6,0;5,0;Positive
month;9;vapour_pressure;consumption_mwh;0,21774506875802888;0,21774506875802888;55440;Vapour Pressure;Temperature / Thermal;Month;Month | 9;7,0;6,0;Positive
month;9;is_business_hour;consumption_mwh;0,14781165559427972;0,14781165559427972;55440;Business Hour;Time Features;Month;Month | 9;8,0;7,0;Positive
month;9;cdd;consumption_mwh;0,13718499769066664;0,13718499769066664;55440;Cooling Degree Days;Temperature / Thermal;Month;Month | 9;9,0;8,0;Positive
month;9;global_radiation;consumption_mwh;0,12361399327795433;0,12361399327795433;55440;Global Radiation;Solar / Light;Month;Month | 9;10,0;9,0;Positive
month;9;sunshine_duration;consumption_mwh;0,11698193507582169;0,11698193507582169;55440;Sunshine Duration;Solar / Light;Month;Month | 9;11,0;10,0;Positive
month;9;pressure_qnh;consumption_mwh;-0,10633065589379995;0,10633065589379995;55440;Pressure QNH;Atmospheric;Month;Month | 9;12,0;24,0;Negative
month;9;is_extreme_heat;consumption_mwh;0,08676201459351271;0,08676201459351271;55440;Extreme Heat;Extreme Weather Flags;Month;Month | 9;13,0;11,0;Positive
month;9;is_weekend;consumption_mwh;-0,07044281862665014;0,07044281862665014;55440;Weekend;Time Features;Month;Month | 9;14,0;23,0;Negative
month;9;hour;consumption_mwh;0,05719184323029189;0,05719184323029189;55440;Hour;Time Features;Month;Month | 9;15,0;12,0;Positive
month;9;day_of_week;consumption_mwh;-0,05377119138651007;0,05377119138651007;55440;Day of Week;Time Features;Month;Month | 9;16,0;22,0;Negative
month;9;is_extreme_cold;consumption_mwh;-0,05236789288954189;0,05236789288954189;55440;Extreme Cold;Extreme Weather Flags;Month;Month | 9;17,0;21,0;Negative
month;9;humidity_rel;consumption_mwh;-0,0500568826583474;0,0500568826583474;55440;Relative Humidity;Precipitation / Humidity;Month;Month | 9;18,0;20,0;Negative
month;9;wind_speed;consumption_mwh;0,03906548450189613;0,03906548450189613;55440;Wind Speed;Atmospheric;Month;Month | 9;19,0;13,0;Positive
month;9;wind_direction;consumption_mwh;-0,03630008469593285;0,03630008469593285;55440;Wind Direction;Atmospheric;Month;Month | 9;20,0;19,0;Negative
month;9;week_of_year;consumption_mwh;0,0302607006610752;0,0302607006610752;55440;Week of Year;Time Features;Month;Month | 9;21,0;14,0;Positive
month;9;precipitation;consumption_mwh;-0,027238599232939417;0,027238599232939417;55440;Precipitation;Precipitation / Humidity;Month;Month | 9;22,0;18,0;Negative
month;9;heavy_precipitation_flag;consumption_mwh;-0,021180740685141274;0,021180740685141274;55440;Heavy Precipitation Flag;Precipitation / Humidity;Month;Month | 9;23,0;17,0;Negative
month;9;precipitation_flag;consumption_mwh;-0,014263058497447691;0,014263058497447691;55440;Precipitation Flag;Precipitation / Humidity;Month;Month | 9;24,0;16,0;Negative
month;9;year;consumption_mwh;-0,0038723616600791185;0,0038723616600791185;55440;Year;Time Features;Month;Month | 9;25,0;15,0;Negative
overall;all;consumption_lag_168h;consumption_mwh;0,9619594449285974;0,9619594449285974;674947;Consumption Lag (168h);Lag / Historical;Overall;Overall | all;1,0;1,0;Positive
overall;all;consumption_lag_24h;consumption_mwh;0,9593059086206722;0,9593059086206722;674947;Consumption Lag (24h);Lag / Historical;Overall;Overall | all;2,0;2,0;Positive
overall;all;pressure_station;consumption_mwh;0,4526492960990276;0,4526492960990276;674947;Station Pressure;Atmospheric;Overall;Overall | all;3,0;3,0;Positive
overall;all;is_business_hour;consumption_mwh;0,12935258741941333;0,12935258741941333;674947;Business Hour;Time Features;Overall;Overall | all;4,0;4,0;Positive
overall;all;humidity_rel;consumption_mwh;0,10001114536909851;0,10001114536909851;674947;Relative Humidity;Precipitation / Humidity;Overall;Overall | all;5,0;5,0;Positive
overall;all;wind_speed;consumption_mwh;0,08902447151008447;0,08902447151008447;674947;Wind Speed;Atmospheric;Overall;Overall | all;6,0;6,0;Positive
overall;all;dew_point;consumption_mwh;0,06964602429276123;0,06964602429276123;674947;Dew Point;Temperature / Thermal;Overall;Overall | all;7,0;7,0;Positive
overall;all;is_weekend;consumption_mwh;-0,06291307921647801;0,06291307921647801;674947;Weekend;Time Features;Overall;Overall | all;8,0;27,0;Negative
overall;all;hour;consumption_mwh;0,056930764666493765;0,056930764666493765;674947;Hour;Time Features;Overall;Overall | all;9,0;8,0;Positive
overall;all;day_of_week;consumption_mwh;-0,052213208951375635;0,052213208951375635;674947;Day of Week;Time Features;Overall;Overall | all;10,0;26,0;Negative
overall;all;cdd;consumption_mwh;0,04360359150910543;0,04360359150910543;674947;Cooling Degree Days;Temperature / Thermal;Overall;Overall | all;11,0;9,0;Positive
overall;all;is_extreme_heat;consumption_mwh;0,04252607040191698;0,04252607040191698;674947;Extreme Heat;Extreme Weather Flags;Overall;Overall | all;12,0;10,0;Positive
overall;all;is_extreme_cold;consumption_mwh;-0,04002384851238023;0,04002384851238023;674947;Extreme Cold;Extreme Weather Flags;Overall;Overall | all;13,0;25,0;Negative
overall;all;quarter;consumption_mwh;-0,03456001645028959;0,03456001645028959;674947;Quarter;Time Features;Overall;Overall | all;14,0;24,0;Negative
overall;all;global_radiation;consumption_mwh;0,03251688725633482;0,03251688725633482;674947;Global Radiation;Solar / Light;Overall;Overall | all;15,0;11,0;Positive
overall;all;month;consumption_mwh;-0,030112639110245205;0,030112639110245205;674947;Month;Time Features;Overall;Overall | all;16,0;23,0;Negative
overall;all;week_of_year;consumption_mwh;-0,0297947283552158;0,0297947283552158;674947;Week of Year;Time Features;Overall;Overall | all;17,0;22,0;Negative
overall;all;vapour_pressure;consumption_mwh;0,029234572058829525;0,029234572058829525;674947;Vapour Pressure;Temperature / Thermal;Overall;Overall | all;18,0;12,0;Positive
overall;all;sunshine_duration;consumption_mwh;0,028634250836146593;0,028634250836146593;674947;Sunshine Duration;Solar / Light;Overall;Overall | all;19,0;13,0;Positive
overall;all;heavy_precipitation_flag;consumption_mwh;-0,019244894533095427;0,019244894533095427;674947;Heavy Precipitation Flag;Precipitation / Humidity;Overall;Overall | all;20,0;21,0;Negative
overall;all;temperature_2m;consumption_mwh;0,01858602873189703;0,01858602873189703;674947;Temperature;Temperature / Thermal;Overall;Overall | all;21,0;14,0;Positive
overall;all;wind_direction;consumption_mwh;-0,017457364399135932;0,017457364399135932;674947;Wind Direction;Atmospheric;Overall;Overall | all;22,0;20,0;Negative
overall;all;pressure_qnh;consumption_mwh;-0,01720445651336237;0,01720445651336237;674947;Pressure QNH;Atmospheric;Overall;Overall | all;23,0;19,0;Negative
overall;all;precipitation;consumption_mwh;-0,015443921562983498;0,015443921562983498;674947;Precipitation;Precipitation / Humidity;Overall;Overall | all;24,0;18,0;Negative
overall;all;precipitation_flag;consumption_mwh;0,010811722560511935;0,010811722560511935;674947;Precipitation Flag;Precipitation / Humidity;Overall;Overall | all;25,0;15,0;Positive
overall;all;hdd;consumption_mwh;-0,008608532069439383;0,008608532069439383;674947;Heating Degree Days;Temperature / Thermal;Overall;Overall | all;26,0;17,0;Negative
overall;all;year;consumption_mwh;-0,002973434391775232;0,002973434391775232;674947;Year;Time Features;Overall;Overall | all;27,0;16,0;Negative
quarter;1;consumption_lag_168h;consumption_mwh;0,9698601435097866;0,9698601435097866;166747;Consumption Lag (168h);Lag / Historical;Quarter;Quarter | 1;1,0;1,0;Positive
quarter;1;consumption_lag_24h;consumption_mwh;0,9675210604237346;0,9675210604237346;166747;Consumption Lag (24h);Lag / Historical;Quarter;Quarter | 1;2,0;2,0;Positive
quarter;1;pressure_station;consumption_mwh;0,473055821822501;0,473055821822501;166747;Station Pressure;Atmospheric;Quarter;Quarter | 1;3,0;3,0;Positive
quarter;1;dew_point;consumption_mwh;0,29120647922699516;0,29120647922699516;166747;Dew Point;Temperature / Thermal;Quarter;Quarter | 1;4,0;4,0;Positive
quarter;1;vapour_pressure;consumption_mwh;0,2623955067047948;0,2623955067047948;166747;Vapour Pressure;Temperature / Thermal;Quarter;Quarter | 1;5,0;5,0;Positive
quarter;1;humidity_rel;consumption_mwh;0,2052564736599486;0,2052564736599486;166747;Relative Humidity;Precipitation / Humidity;Quarter;Quarter | 1;6,0;6,0;Positive
quarter;1;wind_speed;consumption_mwh;0,15243702275007212;0,15243702275007212;166747;Wind Speed;Atmospheric;Quarter;Quarter | 1;7,0;7,0;Positive
quarter;1;hdd;consumption_mwh;-0,14150424019943456;0,14150424019943456;166747;Heating Degree Days;Temperature / Thermal;Quarter;Quarter | 1;8,0;25,0;Negative
quarter;1;temperature_2m;consumption_mwh;0,1412179747320145;0,1412179747320145;166747;Temperature;Temperature / Thermal;Quarter;Quarter | 1;9,0;8,0;Positive
quarter;1;is_extreme_cold;consumption_mwh;-0,1339124671556802;0,1339124671556802;166747;Extreme Cold;Extreme Weather Flags;Quarter;Quarter | 1;10,0;24,0;Negative
quarter;1;is_business_hour;consumption_mwh;0,10238933599326003;0,10238933599326003;166747;Business Hour;Time Features;Quarter;Quarter | 1;11,0;9,0;Positive
quarter;1;month;consumption_mwh;-0,0783668235350757;0,0783668235350757;166747;Month;Time Features;Quarter;Quarter | 1;12,0;23,0;Negative
quarter;1;is_weekend;consumption_mwh;-0,07821928433028093;0,07821928433028093;166747;Weekend;Time Features;Quarter;Quarter | 1;13,0;22,0;Negative
quarter;1;day_of_week;consumption_mwh;-0,06656336616644738;0,06656336616644738;166747;Day of Week;Time Features;Quarter;Quarter | 1;14,0;21,0;Negative
quarter;1;pressure_qnh;consumption_mwh;0,0657723239282495;0,0657723239282495;166747;Pressure QNH;Atmospheric;Quarter;Quarter | 1;15,0;10,0;Positive
quarter;1;week_of_year;consumption_mwh;-0,059949181886897955;0,059949181886897955;166747;Week of Year;Time Features;Quarter;Quarter | 1;16,0;20,0;Negative
quarter;1;hour;consumption_mwh;0,054144745952627124;0,054144745952627124;166747;Hour;Time Features;Quarter;Quarter | 1;17,0;11,0;Positive
quarter;1;precipitation_flag;consumption_mwh;0,02199184582148407;0,02199184582148407;166747;Precipitation Flag;Precipitation / Humidity;Quarter;Quarter | 1;18,0;12,0;Positive
quarter;1;year;consumption_mwh;-0,018260565153573664;0,018260565153573664;166747;Year;Time Features;Quarter;Quarter | 1;19,0;19,0;Negative
quarter;1;wind_direction;consumption_mwh;-0,017421140280711588;0,017421140280711588;166747;Wind Direction;Atmospheric;Quarter;Quarter | 1;20,0;18,0;Negative
quarter;1;sunshine_duration;consumption_mwh;-0,007966428709321198;0,007966428709321198;166747;Sunshine Duration;Solar / Light;Quarter;Quarter | 1;21,0;17,0;Negative
quarter;1;global_radiation;consumption_mwh;-0,004448081147563367;0,004448081147563367;166747;Global Radiation;Solar / Light;Quarter;Quarter | 1;22,0;16,0;Negative
quarter;1;precipitation;consumption_mwh;0,00328581161664402;0,00328581161664402;166747;Precipitation;Precipitation / Humidity;Quarter;Quarter | 1;23,0;13,0;Positive
quarter;1;heavy_precipitation_flag;consumption_mwh;-0,0030430395305761034;0,0030430395305761034;166747;Heavy Precipitation Flag;Precipitation / Humidity;Quarter;Quarter | 1;24,0;15,0;Negative
quarter;1;cdd;consumption_mwh;-0,002843479288699009;0,002843479288699009;166747;Cooling Degree Days;Temperature / Thermal;Quarter;Quarter | 1;25,0;14,0;Negative
quarter;2;consumption_lag_168h;consumption_mwh;0,9486961434146076;0,9486961434146076;168168;Consumption Lag (168h);Lag / Historical;Quarter;Quarter | 2;1,0;1,0;Positive
quarter;2;consumption_lag_24h;consumption_mwh;0,9472683989273958;0,9472683989273958;168168;Consumption Lag (24h);Lag / Historical;Quarter;Quarter | 2;2,0;2,0;Positive
quarter;2;pressure_station;consumption_mwh;0,4577670995304624;0,4577670995304624;168168;Station Pressure;Atmospheric;Quarter;Quarter | 2;3,0;3,0;Positive
quarter;2;temperature_2m;consumption_mwh;0,2217280203338728;0,2217280203338728;168168;Temperature;Temperature / Thermal;Quarter;Quarter | 2;4,0;4,0;Positive
quarter;2;hdd;consumption_mwh;-0,21760824519857142;0,21760824519857142;168168;Heating Degree Days;Temperature / Thermal;Quarter;Quarter | 2;5,0;26,0;Negative
quarter;2;dew_point;consumption_mwh;0,19410955046264508;0,19410955046264508;168168;Dew Point;Temperature / Thermal;Quarter;Quarter | 2;6,0;5,0;Positive
